R1_START	R1_END	R2_START	R2_END	UTR_IDX
634000	634117	633920	634070	46
634000	634117	633943	634093	46
634000	634111	633930	634080	46
634000	634117	633896	634046	46
634000	634117	633930	634080	46
634000	634117	633956	634106	46
634000	634117	633923	634073	46
634000	634117	633934	634084	46
633937	634048	633999	634149	46
634000	634117	633930	634080	46
634000	634110	633894	634044	46
634000	634117	633940	634090	46
634000	634117	633888	634038	46
634000	634117	633912	634062	46
634000	634117	633904	634054	46
634000	634117	633933	634083	46
634000	634117	633924	634074	46
634000	634117	633956	634106	46
634000	634117	633948	634098	46
634000	634117	633915	634065	46
634000	634117	633929	634079	46
634000	634117	633888	634038	46
634000	634117	633920	634070	46
634000	634117	633892	634042	46
634000	634124	633914	634064	46
634000	634117	633888	634038	46
634000	634117	633909	634059	46
634000	634117	633898	634048	46
633931	634041	633999	634149	46
634000	634112	633691	633841	46
634000	634117	633888	634038	46
634000	634117	633926	634076	46
634000	634117	633888	634038	46
634000	634121	633901	634051	46
634000	634117	633903	634053	46
634000	634117	633903	634053	46
634000	634117	633893	634043	46
634000	634117	633914	634064	46
634000	634117	633940	634090	46
634000	634117	633891	634041	46
634000	634124	633891	634041	46
634000	634117	633893	634043	46
634000	634117	633930	634080	46
634000	634117	633929	634079	46
633931	634042	633999	634149	46
633931	634042	633999	634149	46
633931	634042	633999	634149	46
633938	634049	633999	634149	46
634000	634112	633947	634097	46
634000	634117	633892	634042	46
634000	634116	633896	634046	46
634000	634117	633945	634095	46
394149	633948	633999	634149	46
634000	634117	633933	634083	46
634000	634124	633925	634075	46
634000	634117	633862	634012	46
634000	634117	633911	634061	46
634000	634117	633890	634040	46
634000	634124	633911	634061	46
634000	634117	633888	634038	46
634000	634117	633930	634080	46
634000	634117	633914	634064	46
634000	634111	633885	634035	46
634000	634117	633891	634041	46
634000	634117	633894	634044	46
634000	634117	633775	633925	46
634000	634117	633896	634046	46
634000	634117	633893	634043	46
634000	634117	633847	633997	46
634000	634111	633901	634051	46
634000	634117	633945	634095	46
634000	634117	633912	634062	46
634000	634117	633924	634074	46
634000	634117	633932	634082	46
634000	634117	633889	634039	46
634000	634121	633896	634046	46
634000	634117	633933	634083	46
634000	634111	633896	634046	46
634000	634117	633945	634095	46
634000	634117	633905	634055	46
634000	634117	633888	634038	46
634000	634117	633888	634038	46
634000	634117	633956	634106	46
634000	634117	633960	634110	46
634000	634117	633916	634066	46
634000	634117	633961	634111	46
634000	634117	633923	634073	46
634000	634122	633927	634077	46
634000	634117	633913	634063	46
634000	634117	633891	634041	46
634000	634117	633919	634069	46
634000	634117	633919	634069	46
634000	634117	633903	634053	46
634000	634117	633953	634103	46
634000	634117	633903	634053	46
634000	634117	633759	633909	46
634000	634117	633893	634043	46
634000	634117	633914	634064	46
633887	634001	633999	634149	46
634000	634117	633909	634059	46
634000	634111	633912	634062	46
634000	634122	633898	634048	46
634000	634117	633906	634056	46
634000	634117	633943	634093	46
634000	634117	633930	634080	46
634000	634117	633930	634080	46
634000	634117	633898	634048	46
634000	634117	633898	634048	46
634000	634117	633897	634047	46
634000	634117	633897	634047	46
634000	634117	633894	634044	46
634000	634117	633940	634090	46
634000	634117	633944	634094	46
634000	634117	633904	634054	46
634000	634117	633896	634046	46
634000	634117	633953	634086	46
634000	634117	633890	634040	46
633939	634050	633999	634149	46
634000	634117	633899	634049	46
634000	634117	633944	634094	46
634000	634117	633944	634094	46
634000	634117	633908	634058	46
634000	634117	633894	634044	46
634000	634117	633890	634040	46
634000	634117	633888	634038	46
634000	634117	633796	633946	46
634000	634117	633897	634047	46
634000	634117	633899	634049	46
634000	634117	633904	634054	46
634000	634117	633904	634054	46
634000	634116	633780	633930	46
634000	634117	633901	634051	46
634000	634120	633920	634070	46
634000	634117	633891	634041	46
634000	634117	633894	634044	46
634000	634117	633821	633971	46
634000	634117	633894	634044	46
634000	634117	633930	634080	46
634000	634117	633888	634038	46
634000	634117	633898	634048	46
634000	634117	633927	634077	46
634000	634111	633927	634077	46
633939	634050	633999	634149	46
634000	634117	633904	634054	46
634000	634117	633891	634041	46
634000	634117	633912	634062	46
633928	634047	633999	634149	46
634000	634117	633896	634046	46
634000	634117	633947	634097	46
634000	634117	633903	634053	46
634000	634111	633930	634080	46
634000	634117	633923	634073	46
634000	634117	633947	634097	46
634000	634117	633890	634040	46
634000	634117	633912	634062	46
634000	634117	633912	634062	46
634000	634117	633912	634062	46
634000	634117	633888	634038	46
634000	634117	633888	634038	46
634000	634117	633912	634062	46
634000	634112	633884	634034	46
634000	634117	633898	634048	46
634000	634117	633934	634084	46
634000	634117	633893	634043	46
634000	634117	633925	634075	46
633931	634042	633999	634149	46
634000	634117	633888	634038	46
634000	634117	633933	634083	46
634000	634117	633891	634041	46
634000	634117	633925	634075	46
634000	634117	633885	634035	46
634000	634117	633934	634084	46
634000	634117	633902	634052	46
634000	634117	633934	634084	46
634000	634117	633934	634084	46
634000	634111	633901	634051	46
634000	634117	633889	634039	46
634000	634117	633916	634066	46
634000	634117	633960	634110	46
634000	634117	633888	634038	46
634000	634117	633894	634044	46
634000	634117	633895	634045	46
634000	634117	633896	634046	46
634000	634117	633909	634060	46
634000	634117	633896	634046	46
634000	634117	633932	634082	46
634000	634117	633920	634070	46
634000	634117	633939	634089	46
634000	634117	633888	634037	46
634000	689813	633871	634020	46
634000	634117	633947	634097	46
634000	634117	633898	634048	46
634000	634117	633922	634072	46
633885	634002	633999	634149	46
634000	634117	633914	634064	46
634000	634117	633925	634075	46
634000	634117	633933	634083	46
634001	634117	633921	634071	46
634001	634117	633892	634042	46
633938	634049	634000	634150	46
633974	634085	634000	634150	46
633952	634064	634000	634150	46
633934	634045	634000	634150	46
633971	634082	634000	634150	46
633924	634035	634000	634150	46
633939	634050	634000	634150	46
633992	634102	634000	634150	46
633924	634035	634000	634150	46
634001	634111	633885	634035	46
633951	634062	634000	634150	46
633958	634069	634000	634150	46
633958	634069	634000	634150	46
634001	634117	633797	633947	46
633933	634044	634000	634150	46
633924	634035	634000	634150	46
633996	634106	634000	634150	46
633887	634000	634000	634150	46
633943	634054	634000	634150	46
633884	634000	634000	634150	46
633924	634035	634000	634150	46
633960	634071	634000	634150	46
633934	634045	634000	634150	46
633932	634044	634000	634150	46
633952	634062	634000	634150	46
633973	634085	634000	634150	46
633934	634045	634000	634150	46
634001	634117	633937	634087	46
633955	634066	634000	634150	46
633939	634049	634000	634150	46
633973	634084	634000	634150	46
633938	634049	634000	634150	46
633987	634098	634000	634150	46
634001	634111	633825	633974	46
634001	634116	633825	633974	46
634002	634111	633971	634109	46
634002	634117	633956	634106	46
633951	634060	634001	634151	46
633924	634035	634001	634151	46
633952	634066	634001	634151	46
633937	634048	634001	634151	46
633923	634034	634001	634151	46
633960	634071	634001	634151	46
633937	634047	634001	634151	46
634002	634113	634001	634137	46
633936	634048	634001	634151	46
633887	633999	634001	634151	46
633951	634061	634001	634151	46
633934	634045	634001	634151	46
633985	634096	634001	634151	46
633924	634035	634001	634151	46
634002	634113	634001	634151	46
633941	634052	634001	634151	46
634002	634113	634001	634133	46
633981	634092	634001	634151	46
633924	634035	634002	634152	46
633936	634047	634002	634152	46
633937	634048	634002	634152	46
633952	634065	634002	634152	46
633938	634048	634002	634152	46
634003	634112	634002	634111	46
633938	634050	634003	634153	46
633938	634049	634003	634153	46
633885	634002	634003	634153	46
633934	634045	634003	634153	46
633959	634071	634003	634153	46
633960	634071	634003	634153	46
633977	634088	634003	634153	46
633939	634050	634003	634153	46
633938	634050	634003	634153	46
633927	634047	634003	634153	46
633926	634049	634003	634151	46
633977	634087	634003	634152	46
633927	634047	634003	634153	46
633937	634048	634003	634153	46
633934	634045	634003	634153	46
633938	634049	634003	634154	46
633938	634049	634003	634153	46
633939	634050	634003	634100	46
633931	634043	634003	634153	46
633938	634049	634003	634153	46
633931	634042	634003	634153	46
633938	634049	634003	634153	46
633952	634064	634003	634153	46
633937	634048	634003	634153	46
633952	634064	634003	634153	46
633994	634105	634003	634153	46
633939	634049	634003	634153	46
633971	634082	634003	634153	46
633930	634054	634004	634154	46
633935	634046	634004	634154	46
633934	634048	634004	634154	46
633941	634052	634004	634154	46
633936	634046	634004	634154	46
633958	634069	634004	634154	46
633974	634085	634004	634154	46
633931	634042	634004	634154	46
633962	634073	634004	634154	46
633924	634035	634004	634154	46
633951	634062	634004	634154	46
633952	634063	634004	634154	46
633951	634041	634004	634154	46
633960	634070	634004	634154	46
633977	634088	634004	634154	46
633938	634049	634004	634154	46
633952	634064	634004	634154	46
633945	634056	634004	634154	46
633978	634088	634004	634154	46
633930	634041	634004	634154	46
633937	634049	634004	634154	46
633933	634044	634004	634154	46
633930	634041	634004	634154	46
633943	634054	634004	634154	46
633971	634081	634004	634154	46
633952	634063	634004	634154	46
633937	634048	634004	634154	46
633887	634000	634004	634154	46
633885	634002	634004	634154	46
633931	634042	634004	634154	46
633927	634047	634004	634154	46
633964	634075	634004	634154	46
633972	634083	634004	634154	46
633931	634042	634004	634154	46
633973	634084	634004	634154	46
633962	634045	634004	634154	46
633952	634063	634004	634154	46
633938	634049	634004	634154	46
633938	634049	634004	634154	46
633945	634056	634004	634154	46
633952	634065	634004	634154	46
633952	634064	634004	634154	46
633952	634066	634004	634154	46
633930	634041	634004	634154	46
633931	634042	634004	634154	46
633952	634064	634004	634154	46
633973	634084	634004	634154	46
633975	634086	634004	634154	46
633944	634055	634004	634154	46
633934	634045	634004	634154	46
633937	634048	634004	634154	46
633865	633976	634004	634153	46
633938	634049	634004	634154	46
633887	634001	634004	634154	46
633960	634070	634004	634154	46
633931	634042	634004	634154	46
633931	634042	634004	634154	46
633952	634064	634004	634154	46
633885	634002	634004	634154	46
633934	634045	634004	634154	46
633926	634042	634004	634154	46
633977	634088	634004	634154	46
633951	634062	634004	634154	46
633885	634002	634004	634154	46
633931	634042	634004	634154	46
633931	634042	634004	634154	46
633975	634086	634004	634154	46
633924	634035	634004	634154	46
633945	634055	634005	634155	46
633884	634004	634005	634155	46
633933	634044	634005	634155	46
633971	634091	634005	634155	46
633837	633952	634005	634154	46
633885	634000	634005	634155	46
633937	634048	634005	634155	46
634007	634131	633933	634083	46
633933	634048	634006	634156	46
633930	634047	634006	634152	46
633952	634063	634006	634156	46
633887	633999	634006	634156	46
633981	634091	634006	634156	46
634008	634131	633914	634064	46
634008	634132	633902	634052	46
634008	634131	633905	634055	46
634008	634131	633914	634064	46
633927	634047	634007	634157	46
633887	634002	634007	634157	46
633952	634063	634007	634157	46
386433	633948	634007	634157	46
633999	634110	634007	634157	46
633921	634032	634007	634157	46
633939	634049	634007	634157	46
633931	634042	634007	634157	46
633943	634054	634007	634157	46
633977	634088	634007	634157	46
633958	634069	634007	634157	46
633983	634107	634008	634158	46
633893	634005	634008	634093	46
634009	634117	633912	634062	46
634009	634117	633891	634041	46
633912	634036	634008	634158	46
633938	634048	634008	634158	46
633960	634071	634008	634158	46
633943	634054	634008	634158	46
633885	634002	634008	634158	46
633936	634048	634008	634158	46
633952	634065	634008	634158	46
633968	634079	634008	634158	46
633933	634048	634008	634158	46
633925	634047	634009	634159	46
633933	634044	634009	634159	46
633885	634001	634009	634159	46
633929	634040	634009	634159	46
633929	634040	634009	634159	46
633973	634084	634009	634159	46
633908	634032	634009	634159	46
633837	633948	634009	634160	46
633964	634075	634009	634157	46
633967	634088	634009	634159	46
633887	634000	634009	634159	46
633938	634050	634009	634159	46
633937	634050	634009	634159	46
634011	634135	633914	634064	46
633927	634047	634010	634160	46
633937	634048	634010	634160	46
633976	634092	634010	634160	46
633977	634088	634010	634160	46
633951	634062	634010	634160	46
633937	634048	634010	634160	46
633973	634083	634011	634161	46
633973	634084	634011	634161	46
633960	634071	634011	634161	46
633934	634045	634011	634161	46
633931	634042	634011	634161	46
633932	634041	634011	634161	46
633977	634101	634012	634162	46
633930	634041	634012	634162	46
633930	634041	634012	634162	46
633937	634048	634012	634162	46
633964	634073	634012	634160	46
633933	634044	634012	634162	46
633949	634060	634012	634162	46
633963	634074	634012	634162	46
633930	634041	634012	634162	46
633925	634041	634012	634162	46
633938	634049	634012	634162	46
633884	633995	634012	634161	46
633938	634049	634012	634162	46
634014	634117	633896	634046	46
633939	634050	634013	634163	46
633949	634061	634013	634163	46
633934	634046	634013	634163	46
633931	634042	634013	634162	46
633937	634048	634013	634163	46
633926	634045	634013	634103	46
633931	634042	634014	634164	46
633974	634084	634014	634164	46
633952	634063	634014	634164	46
633972	634084	634014	634164	46
634002	634113	634014	634164	46
633968	634079	634014	634164	46
633938	634049	634014	634164	46
633933	634048	634014	634164	46
633938	634049	634014	634164	46
633938	634049	634014	634164	46
633936	634047	634014	634164	46
